COM,LIBCOM,DEC_PIMP19,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319,DEC_EQ19,DEC_D119,DEC_D219,DEC_D319,DEC_D419,DEC_D619,DEC_D719,DEC_D819,DEC_D919,DEC_RD19,DEC_S80S2019,DEC_GI19,DEC_PACT19,DEC_PTSA19,DEC_PCHO19,DEC_PBEN19,DEC_PPEN19,DEC_PAUT19,DEC_NOTE19
44184,Saint-Nazaire,NA,NA,13116.896551724138,20024.137931034482,27651.379310344826,0.7575862068965518,6664.137931034483,11410,14685.51724137931,17450,22733.103448275862,25810,29815.862068965518,36494.48275862069,NA,10.855172413793104,0.33113793103448275,62.42758620689655,NA,NA,NA,34.43448275862069,3.1379310344827585,0
44190,Saint-Sébastien-sur-Loire,NA,NA,17640,24625,33436,0.645,11236,15852,19201,21953,27609,31268,35973,43888,4.04,5.26,0.2982,68.22,61.75,2.64,3.83,27.79,3.99,0
44215,Vertou,NA,NA,20015.714285714286,27368.571428571428,37010,0.6228571428571429,14255.714285714286,18401.428571428572,21595.714285714286,24528.571428571428,30641.428571428572,34757.142857142855,40475.71428571428,51484.28571428572,3.6714285714285713,5.014285714285714,0.313,68.98571428571428,61.57142857142857,2.342857142857143,5.071428571428571,23.771428571428572,7.242857142857143,0
45004,Amilly,59.18,20.62,14644,21546,29244,0.682,8410,12928,16342,18834,24150,27368,31730,40266,5.04,7.0200000000000005,0.3506,60.52,53.36,2.52,4.640000000000001,33.160000000000004,6.32,0
45068,Châlette-sur-Loing,39.96,43.699999999999996,8258,14750,21332,0.9,3080,7028,9690,12344,17150,19764,23074,27938,10.32,10.54,0.3578,61.6,NA,NA,NA,36.24,2.16,0
45075,La Chapelle-Saint-Mesmin,NA,NA,16235,22820,30700,0.6375,9562.5,14160,17767.5,20372.5,25450,28757.5,32895,39820,4.325,5.7,0.30325,66.675,61.449999999999996,2.5,2.725,28.3,5.0249999999999995,0
45147,Fleury-les-Aubrais,NA,NA,12286.25,19263.75,27008.75,0.8225,6578.75,10667.5,13751.25,16513.75,22117.5,25093.75,29127.5,35448.75,12.0125,9.987499999999999,0.33575,67.175,61.5875,3.9375,1.65,30.35,2.475,0
45155,Gien,48.4,37.11666666666667,10126.666666666666,16533.333333333332,24655,0.9433333333333334,4503.333333333333,8458.333333333334,11463.333333333334,14000,19298.333333333332,22638.333333333332,26646.666666666668,33438.333333333336,9.9,11.55,0.3843333333333333,61.03333333333333,NA,NA,NA,34.78333333333333,4.183333333333334,0
45208,Montargis,NA,NA,7067.142857142857,14505.714285714286,22541.428571428572,1.1199999999999999,1875.7142857142858,5431.428571428572,8715.714285714286,11622.857142857143,17315.714285714286,20645.714285714286,24760,32611.428571428572,NA,35.714285714285715,0.45171428571428573,59.699999999999996,NA,NA,NA,35.22857142857143,5.071428571428571,0
45232,Olivet,NA,NA,19205.555555555555,27216.666666666668,37944.444444444445,0.6966666666666667,12242.222222222223,17162.222222222223,20857.777777777777,24012.222222222223,30677.777777777777,35271.11111111111,41513.333333333336,52733.333333333336,4.566666666666666,6,0.3328888888888889,65.11111111111111,58.355555555555554,2.0555555555555554,4.7,28.444444444444443,6.444444444444445,0
45234,Orléans,56.42619047619048,NA,12412.142857142857,20097.380952380954,29587.380952380954,0.8878571428571429,5870.238095238095,10585.952380952382,14056.190476190477,17124.04761904762,23313.095238095237,27166.428571428572,32378.095238095237,41443.57142857143,NA,10.94047619047619,0.3802142857142857,70.07619047619048,NA,NA,NA,25.97142857142857,3.9523809523809526,0
45284,Saint-Jean-de-Braye,62.65714285714286,NA,13441.42857142857,20760,28852.85714285714,0.7671428571428571,7478.571428571428,11804.285714285714,15071.42857142857,17967.14285714286,23814.285714285714,26991.428571428572,31174.285714285714,38710,6.328571428571429,7.671428571428571,0.3322857142857143,69.42857142857143,64.01428571428572,3.142857142857143,2.2714285714285714,27.7,2.8714285714285714,0
45285,Saint-Jean-de-la-Ruelle,50.61666666666667,35.05,10971.666666666666,17388.333333333332,24170,0.8116666666666666,5870,9396.666666666666,12433.333333333334,14958.333333333334,19695,22593.333333333332,25911.666666666668,31685,25.683333333333334,9.116666666666667,0.3325,67.76666666666667,61.583333333333336,4.166666666666667,2.0166666666666666,30.133333333333333,2.1,0
45302,Saran,NA,NA,14040,21830,29355,0.71,8098.333333333333,12346.666666666666,15898.333333333334,18870,24565,27593.333333333332,31516.666666666668,37835,5.166666666666667,6.333333333333333,0.30816666666666664,65.14999999999999,60.05,2.7,2.4,31.966666666666665,2.8833333333333333,0
46042,Cahors,NA,NA,12231.111111111111,20032.222222222223,28724.444444444445,0.8377777777777778,5773.333333333333,10520,13863.333333333334,17025.555555555555,22821.11111111111,26511.11111111111,31494.444444444445,39947.77777777778,8.933333333333334,10.577777777777778,0.3748888888888889,55.977777777777774,47.15555555555555,2.977777777777778,5.844444444444445,37.82222222222222,6.2,0
47001,Agen,NA,NA,9195,16636.428571428572,25222.14285714286,1.01,2928.5714285714284,7419.285714285715,10867.142857142857,13781.42857142857,19645,23086.428571428572,27758.571428571428,36439.28571428572,NA,23.628571428571426,0.42392857142857143,66.21428571428571,NA,NA,NA,28.92857142857143,4.857142857142857,0
47157,Marmande,46.1375,31.675,11098.75,17773.75,25315,0.82875,5283.75,9620,12561.25,15406.25,20432.5,23532.5,27740,35140,10.2875,10.7,0.3695,56.8375,48.2875,3.3375,5.2124999999999995,38,5.1625000000000005,0
47323,Villeneuve-sur-Lot,43.388888888888886,32.67777777777778,10714.444444444445,17393.333333333332,24658.88888888889,0.8244444444444444,4852.222222222223,9067.777777777777,12248.888888888889,14926.666666666666,20008.88888888889,22871.11111111111,26740,33690,NA,13.011111111111111,0.3721111111111111,54.3,46.24444444444445,3.6555555555555554,4.4,40.27777777777778,5.4222222222222225,0
48095,Mende,NA,NA,14494,20718,27780,0.664,8642,13006,15860,18336,23138,26090,30322,37332,5.02,6.58,0.32839999999999997,64.8,56.78,2.48,5.54,29.22,5.98,0
49007,Angers,NA,NA,12211.206896551725,20050.172413793105,28990,0.8786206896551724,5649.137931034483,10267.758620689656,13934.827586206897,16993.44827586207,23151.896551724138,26832.241379310344,31737.931034482757,40673.275862068964,NA,14.24655172413793,0.3785862068965517,67.1,NA,NA,NA,29.236206896551725,3.663793103448276,0
49015,Avrillé,NA,NA,17818.333333333332,25015,33550,0.6333333333333333,10896.666666666666,15925,19421.666666666668,22046.666666666668,27840,31305,35855,44410,4.666666666666666,5.9,0.3095,58.5,51.983333333333334,2.2666666666666666,4.25,36.88333333333333,4.616666666666667,0
49018,Baugé-en-Anjou,NA,NA,14238,19216,24996,0.56,9068,12786,15328,17406,21170,23538,26746,32932,3.7399999999999998,4.94,0.2948,64.24,55.42,2.78,6.04,30.52,5.24,0
49023,Beaupréau-en-Mauges,NA,NA,15497.777777777777,19843.333333333332,25307.777777777777,0.4955555555555555,11176.666666666666,14317.777777777777,16354.444444444445,18163.333333333332,21651.11111111111,23970,27113.333333333332,32208.88888888889,2.977777777777778,3.9,0.2541111111111111,69.34444444444445,62.13333333333333,2.4333333333333336,4.777777777777778,26.1,4.555555555555555,0
49050,Brissac Loire Aubance,NA,NA,16984,22256,28562,0.522,12822,15878,17994,19832,24334,26964,30538,37678,2.94,3.8000000000000003,0.261,71.72,63.74,2.68,5.3,23.62,4.66,0
49069,Orée d'Anjou,NA,NA,16411.428571428572,21100,27115.714285714286,0.5071428571428571,12072.857142857143,15255.714285714286,17452.85714285714,19230,23127.14285714286,25627.14285714286,29045.714285714286,34838.57142857143,2.8714285714285714,3.4857142857142858,0.244,72.47142857142858,65.34285714285714,2.6142857142857143,4.514285714285714,22.97142857142857,4.557142857142857,0
49092,Chemillé-en-Anjou,NA,NA,15382.222222222223,20114.444444444445,25475.555555555555,0.5011111111111112,10690,14126.666666666666,16428.88888888889,18344.444444444445,22017.777777777777,24168.88888888889,27102.222222222223,32960,3.111111111111111,4,0.2614444444444444,71.14444444444445,63.1,2.3333333333333335,5.711111111111111,23.944444444444443,4.911111111111111,0
49099,Cholet,NA,NA,14738.181818181818,20493.18181818182,27946.81818181818,0.665,9216.363636363636,13334.09090909091,15964.545454545454,18295.454545454544,23034.545454545456,26061.81818181818,30273.18181818182,38116.818181818184,4.95,6.35,0.32322727272727275,65.52727272727273,NA,NA,NA,29.945454545454545,4.527272727272727,0
49125,Doué-en-Anjou,45.125,19.425,14505,19505,25535,0.5675,9342.5,13202.5,15685,17622.5,21590,24022.5,27537.5,33857.5,3.65,4.75,0.2895,62.95,53.125,2.6,7.225,32.275,4.775,0
49218,Montrevault-sur-Èvre,44.125,14.375,15412.5,19527.5,24307.5,0.4575,11555,14420,16232.5,17885,21237.5,23125,25717.5,30305,2.625,3.425,0.23875,69.925,62.425,2.475,5.025,26,4.075,0
49244,Mauges-sur-Loire,46.21666666666667,14.866666666666667,15463.333333333334,19850,25528.333333333332,0.505,11205,14370,16331.666666666666,18076.666666666668,21690,24163.333333333332,27258.333333333332,32618.333333333332,2.9166666666666665,3.65,0.248,67.56666666666666,59.483333333333334,2.533333333333333,5.55,28.016666666666666,4.416666666666667,0
49246,Les Ponts-de-Cé,NA,NA,14966,21602,29218,0.662,8764,13398,16402,19012,24182,27222,31812,39870,4.82,6.32,0.3246,61.2,55.02,2.78,3.4,34.879999999999995,3.9200000000000004,0
49301,Sèvremoine,NA,NA,16291.111111111111,20770,26288.88888888889,0.4822222222222222,12183.333333333334,15228.888888888889,17262.222222222223,19010,22615.555555555555,24937.777777777777,27974.444444444445,33447.77777777778,2.7666666666666666,3.4555555555555553,0.24022222222222223,73,66.4,2.5,4.1000000000000005,22.555555555555557,4.444444444444445,0
49307,Loire-Authion,NA,NA,17760,22763.333333333332,29590,0.52,12993.333333333334,16423.333333333332,18835,20846.666666666668,25180,28048.333333333332,31828.333333333332,38636.666666666664,2.966666666666667,3.716666666666667,0.25616666666666665,69.05,62.2,2.6166666666666667,4.233333333333333,26.566666666666666,4.383333333333333,0
49328,Saumur,NA,NA,12717,19465,27316,0.773,6411,11111,14221,16870,22208,25357,29548,37135,112.13000000000001,11.97,0.3643,56.410000000000004,48.5,3.19,4.72,37.26,6.33,0
49331,Segré-en-Anjou Bleu,NA,NA,14291.42857142857,19397.14285714286,25234.285714285714,0.57,8781.42857142857,12988.57142857143,15504.285714285714,17512.85714285714,21314.285714285714,23647.14285714286,26844.285714285714,32281.428571428572,4.571428571428571,5.314285714285714,0.2844285714285714,65.88571428571429,58.42857142857143,2.7714285714285714,4.685714285714286,30.314285714285713,3.8,0
49353,Trélazé,NA,NA,12898,19220,25640,0.6759999999999999,7292,11572,14178,16702,21464,24110,27524,32926,5.16,6.54,0.309,75.06,68.28,3.66,3.12,22.919999999999998,2.02,0.2
50041,La Hague,NA,NA,17461.666666666668,23880,31438.333333333332,0.585,12121.666666666666,16068.333333333334,18781.666666666668,21335,26708.333333333332,29576.666666666668,33641.666666666664,40203.333333333336,3.4166666666666665,4.333333333333333,0.27366666666666667,70.21666666666667,64.3,2,3.9166666666666665,24.616666666666667,5.166666666666667,0
50129,Cherbourg-en-Cotentin,NA,NA,13714.054054054053,20387.297297297297,28101.891891891893,0.7562162162162163,7752.7027027027025,12062.702702702703,15190.27027027027,17860.27027027027,23065.405405405407,26202.162162162163,30294.864864864863,37066.75675675676,NA,164.19189189189188,0.3290810810810811,65.92432432432433,NA,NA,NA,30.951351351351352,3.1243243243243244,0
50218,Granville,50.583333333333336,23,14030,20373.333333333332,28266.666666666668,0.7166666666666667,8038.333333333333,12380,15290,17810,23258.333333333332,26451.666666666668,30670,39978.333333333336,6.383333333333333,8.15,0.3585,44.45,36.916666666666664,2.7,4.833333333333333,48.166666666666664,7.383333333333334,0
50502,Saint-Lô,NA,NA,11964.285714285714,18944.285714285714,25938.571428571428,0.7528571428571429,5264.285714285715,10187.142857142857,13554.285714285714,16381.42857142857,21390,24345.714285714286,28201.428571428572,35281.42857142857,12.842857142857143,10.028571428571428,0.3467142857142857,60.02857142857143,53.4,3.1285714285714286,3.5,36.871428571428574,3.1,0
51108,Châlons-en-Champagne,50.10952380952381,NA,11480.952380952382,17977.619047619046,25601.904761904763,0.8342857142857143,5335.238095238095,9758.57142857143,12787.619047619048,15419.047619047618,20687.14285714286,23860.47619047619,27841.904761904763,35122.380952380954,53.35714285714286,12.904761904761905,0.35847619047619045,66.32380952380953,NA,NA,NA,31.114285714285714,2.5619047619047617,0
51230,Épernay,NA,NA,12800,19325.454545454544,27504.545454545456,0.7836363636363637,7149.090909090909,11333.636363636364,14146.363636363636,16849.090909090908,22014.545454545456,25382.727272727272,30086.363636363636,38139.09090909091,6.49090909090909,8.290909090909091,0.36272727272727273,65.69090909090909,55.90909090909091,3.7636363636363637,6.0181818181818185,29.172727272727272,5.136363636363637,0
51454,Reims,NA,NA,10913.333333333334,18323.88888888889,27323.75,0.9669444444444445,4836.666666666667,9225.972222222223,12518.333333333334,15437.361111111111,21378.333333333332,25102.916666666668,30000,38948.333333333336,NA,362.3972222222222,0.39158333333333334,68.82638888888889,NA,NA,NA,27.966666666666665,3.2069444444444444,0.013888888888888888
51573,Tinqueux,NA,NA,16662.5,22865,30897.5,0.6225,11027.5,15035,17912.5,20482.5,25580,28972.5,33427.5,42067.5,3.9,5,0.30274999999999996,63.45,57.775,2.225,3.45,32.825,3.7249999999999996,0
51649,Vitry-le-François,NA,NA,9008,15046,21720,0.866,3268,7378,10214,12658,17354,19814,23802,30716,27.52,13.72,0.3966,56.82,NA,NA,NA,39.4,3.78,0
52121,Chaumont,NA,NA,12631.666666666666,19435.833333333332,27197.5,0.8033333333333333,6375,10855.833333333334,14231.666666666666,16931.666666666668,22207.5,25410,29295,36450.833333333336,NA,43.1,0.35341666666666666,60.31666666666666,NA,NA,NA,36.358333333333334,3.325,0
52448,Saint-Dizier,NA,37.55,9907,16337,23155,0.877,4652,8227,11399,13912,18790,21533,25174,31305,NA,74.1,0.367,57.4,NA,NA,NA,39.69,2.91,0
53062,Château-Gontier-sur-Mayenne,NA,NA,14812.857142857143,20462.85714285714,27237.14285714286,0.6128571428571429,9485.714285714286,13327.142857142857,16040,18281.428571428572,22734.285714285714,25587.14285714286,29174.285714285714,36011.42857142857,4.128571428571428,5.442857142857143,0.299,58.84285714285714,52.957142857142856,2.4,3.4857142857142858,35.97142857142857,5.185714285714286,0
53130,Laval,NA,NA,12430.526315789473,19211.57894736842,26998.947368421053,0.8036842105263158,6472.631578947368,10743.684210526315,13927.894736842105,16623.684210526317,21874.736842105263,25136.842105263157,29444.736842105263,38020.52631578947,NA,11.736842105263158,0.3745263157894737,63.910526315789475,NA,NA,NA,31.205263157894738,4.88421052631579,0
53147,Mayenne,NA,NA,14594.285714285714,20608.571428571428,27252.85714285714,0.6171428571428571,7737.142857142857,12634.285714285714,15950,18422.85714285714,23050,25544.285714285714,29300,36447.142857142855,5.785714285714286,7.6571428571428575,0.33899999999999997,57.9,51.6,2.357142857142857,3.942857142857143,35.042857142857144,7.057142857142858,0
54304,Laxou,NA,NA,13547.142857142857,21544.285714285714,32194.285714285714,0.9857142857142858,7240,11942.857142857143,15155.714285714286,18175.714285714286,25187.14285714286,29485.714285714286,35602.857142857145,47407.142857142855,NA,28.114285714285714,0.4087142857142857,65.3,56.3,3.1142857142857143,5.885714285714286,30.085714285714285,4.614285714285715,0.14285714285714285
54323,Longwy,29.728571428571428,37.75714285714286,8767.142857142857,16558.571428571428,25321.428571428572,1.0014285714285713,1414.2857142857142,6881.428571428572,10674.285714285714,13758.57142857143,19618.571428571428,23127.14285714286,27981.428571428572,36432.857142857145,293.15714285714284,20.62857142857143,0.41814285714285715,34.199999999999996,NA,NA,NA,27.5,38.3,0
54329,Lunéville,NA,NA,9698.75,16735,24052.5,0.89125,2696.25,7711.25,11233.75,14123.75,19450,22348.75,26240,33077.5,NA,25.8625,0.393,61.2,53.8,3.4875,3.9125,35.0125,3.7875,0
54395,Nancy,NA,NA,12196.756756756757,21569.72972972973,33495.94594594595,1.0348648648648648,4621.621621621622,9948.378378378378,14175.675675675675,17938.37837837838,25598.91891891892,30439.72972972973,37152.7027027027,50283.24324324324,NA,NA,0.44113513513513514,70.71081081081081,59.85945945945946,2.964864864864865,7.886486486486486,23.027027027027028,6.262162162162162,0
54431,Pont-à-Mousson,52.35,27.883333333333333,12333.333333333334,19436.666666666668,27016.666666666668,0.7683333333333333,5980,10618.333333333334,14123.333333333334,16868.333333333332,22325,25178.333333333332,29041.666666666668,36168.333333333336,7.15,8.483333333333333,0.34750000000000003,65.03333333333333,57.81666666666667,3.1666666666666665,4.05,29.766666666666666,5.2,0
54528,Toul,46.53333333333333,32.06666666666666,11306.666666666666,17923.333333333332,25106.666666666668,0.7883333333333333,5730,9871.666666666666,12721.666666666666,15460,20495,23348.333333333332,27030,33608.333333333336,11.549999999999999,9.15,0.3491666666666667,64.73333333333333,57.88333333333333,3.5166666666666666,3.3333333333333335,31.2,4.066666666666666,0
54547,Vandœuvre-lès-Nancy,45.79333333333334,NA,10076.666666666666,16816,25244.666666666668,1.0013333333333334,4240,8196.666666666666,11557.333333333334,14246,19712.666666666668,23164.666666666668,27810,35566,NA,32.24,0.39693333333333336,62.593333333333334,NA,NA,NA,34.43333333333333,2.973333333333333,0
54578,Villers-lès-Nancy,70.08571428571429,NA,18615.714285714286,26781.428571428572,36854.28571428572,0.6885714285714286,10854.285714285714,16487.14285714286,20378.571428571428,23511.428571428572,30255.714285714286,34280,40044.28571428572,49918.57142857143,5.371428571428572,6.814285714285714,0.3182857142857143,60.84285714285714,54.457142857142856,1.6142857142857143,4.771428571428571,34.9,4.257142857142857,0
55029,Bar-le-Duc,NA,NA,11896.666666666666,18881.666666666668,26961.666666666668,0.8533333333333333,5550,9906.666666666666,13423.333333333334,16270,21853.333333333332,24946.666666666668,29576.666666666668,37645,NA,19.133333333333333,0.37516666666666665,60.93333333333333,NA,NA,NA,35.833333333333336,3.2333333333333334,0
55545,Verdun,NA,NA,10665,17830,25868.75,0.9275,4541.25,8842.5,12362.5,15348.75,20461.25,23808.75,28340,36662.5,NA,194.0375,0.40650000000000003,60.225,NA,NA,NA,34.5,5.275,0
56007,Auray,52.9,22.6,13960,21062,29414,0.734,7564,12108,15558,18326,23914,27400,32092,40116,5.44,7.42,0.3448,56.56,47.06,3.4,6.1,37.88,5.5600000000000005,0
56078,Guidel,NA,NA,19307.5,25777.5,34340,0.5825,13437.5,17617.5,20622.5,22980,28620,32052.5,36905,45920,3.425,4.65,0.292,62.349999999999994,54.25,2.475,5.625,31.4,6.25,0
56083,Hennebont,NA,NA,14310,20522.5,26907.5,0.62,8052.5,12592.5,15632.5,18187.5,22665,25245,28797.5,34870,4.75,5.9,0.298,63.325,56.325,3.1,3.9000000000000004,33.525,3.15,0
